"网金社酒店代码"	"对应酒店代码"
"H00753991"	"5925930"
"H00104560"	"40797716"
"H00896234"	"1255816"
"H00015980"	"41573006"
"H00286233"	"40910870"
"H00278561"	"195573651"
"H00968577"	"869518908"
"H00992735"	"2238384"
"H00266467"	"903463053"
"H00285584"	"4665412"
"H00944964"	"51860107"
"H00601705"	"6948280"
"H00603697"	"41026538"
"H00237730"	"2454991"
"H01008649"	"194802471"
"H00237417"	"1416329"
"H00840169"	"4379193"
"H00606783"	"5227571"
"H00015960"	"2582223"
"H00199403"	"42617405"
"H00134144"	"1172680311"
"H00701401"	"2253928"
"H00506872"	"158756158"
"H01050309"	"40720574"
"H01008414"	"6913946"
"H00285602"	"5490198"
"H00653322"	"2402354"
"H00851043"	"5983954"
"H00816960"	"134728478"
"H00251545"	"2275152"
"H00735863"	"5909538"
"H00024420"	"5903618"
"H00581463"	"5434877"
"H00868260"	"193393266"
"H00714577"	"5509344"
"H00661051"	"4731338"
"H00200866"	"52740113"
"H00655802"	"164117201"
"H00405827"	"2259176"
"H00439981"	"4807348"
"H00546200"	"4711061"
"H00355188"	"4594887"
"H00361385"	"51206993"
"H00246303"	"673415388"
"H01008808"	"2559185"
"H00361192"	"2232475"
"H00690238"	"5434507"
"H00816954"	"42321280"
"H00531681"	"40697712"
"H00599211"	"5938979"
"H00412764"	"2275966"
"H00168668"	"2424467"
"H01009292"	"3254495"
"H00292806"	"5775568"
"H00292050"	"2275556"
"H00599473"	"4788701"
"H01009945"	"42297932"
"H00272136"	"2369962"
"H00128219"	"6068127"
"H00098831"	"863240099"
"H00472007"	"179695535"
"H00188967"	"160252155"
"H00525118"	"65019138"
"H00878270"	"42236912"
"H00249503"	"41456383"
"H00684703"	"6965859"
"H00158514"	"169082564"
"H00024381"	"328410"
"H00436783"	"61750431"
"H00712447"	"5481506"
"H00363898"	"5981718"
"H00175251"	"4765465"
"H00728207"	"2291971"
"H00273576"	"3254423"
"H00221393"	"5191325"
"H00724744"	"165019596"
"H00979121"	"179934774"
"H00799001"	"42494331"
"H00438575"	"40625533"
"H00613957"	"6162150"
"H00195855"	"40717503"
"H00362731"	"967031344"
"H00789662"	"2293345"
"H00550040"	"65080200"
"H00353984"	"5838717"
"H00717767"	"1274424"
"H00176900"	"6546324"
"H01023382"	"2370607"
"H00553498"	"180080461"
"H00989232"	"5642787"
"H00015927"	"2499420"
"H00348652"	"4946205"
"H00316562"	"2254274"
"H00221246"	"40927725"
"H01014933"	"961790"
"H00446550"	"40444470"
"H00029128"	"194941995"
"H00165587"	"6448151"
"H00790013"	"4924782"
"H00709278"	"2293111"
"H00792804"	"6350382"
"H00466400"	"179443991"
"H00134023"	"440243"
"H00303592"	"4105578"
"H00928869"	"3292093"
"H00229024"	"6552459"
"H00015951"	"40603938"
"H00383295"	"42130806"
"H00819630"	"40782269"
"H00142706"	"1280398"
"H00464227"	"6260554"
"H00162477"	"2291429"
"H00585074"	"179362323"
"H00452699"	"41700953"
"H00320243"	"2254259"
"H00992723"	"41347219"
"H00035011"	"40268834"
"H00778591"	"179656391"
"H00105589"	"42245751"
"H00282863"	"5321052"
"H00134026"	"4542475"
"H00296233"	"5463948"
"H00115189"	"5171441"
"H01055927"	"5787900"
"H00403346"	"5579894"
"H00559828"	"4079411"
"H00910015"	"177450522"
"H00246011"	"6473106"
"H00466668"	"5429541"
"H01013405"	"6491653"
"H01051829"	"50706140"
"H00716986"	"6667415"
"H00134030"	"4200510"
"H00177188"	"5397657"
"H00420143"	"3268155"
"H00568402"	"152736065"
"H00436453"	"40308764"
"H00753092"	"4402617"
"H00910027"	"179346455"
"H00194856"	"2639242"
"H00099547"	"1260183"
"H00383958"	"179170008"
"H00093937"	"40454069"
"H00992714"	"2243649"
"H00721157"	"6557866"
"H00551991"	"6116866"
"H00169422"	"40688710"
"H00383956"	"170650881"
"H00347820"	"42410249"
"H00286800"	"1503258"
"H00585106"	"179756832"
"H00021490"	"180449009"
"H00051535"	"893955"
"H00722312"	"6323540"
"H00964975"	"5210755"
"H00260558"	"990960759"
"H00553499"	"177845154"
"H00134010"	"416636"
"H00015734"	"1633633698"
"H00944930"	"40811234"
"H00753089"	"4932893"
"H00403344"	"4606997"
"H00655789"	"42799923"
"H00011289"	"4679945"
"H00922962"	"2014330"
"H00603588"	"1626777850"
"H00329608"	"5608883"
"H00599390"	"2677289"
"H00381500"	"179701438"
"H00585052"	"180101210"
"H00134016"	"40947182"
"H00996113"	"179072971"
"H00230115"	"163004398"
"H00308456"	"179670012"
"H00270541"	"42190235"
"H00546087"	"41331383"
"H00909759"	"4125107"
"H00151616"	"2021409"
"H00327318"	"40473667"
"H00853450"	"179304411"
"H00814835"	"41348582"
"H00546089"	"963759859"
"H00230743"	"2252876"
"H00989193"	"76000710"
"H00316136"	"3256209"
"H00112860"	"5122499"
"H00732591"	"41794148"
"H00701422"	"6330317"
"H00128310"	"6677850"
"H00361379"	"5869010"
"H00063013"	"4172062"
"H01014894"	"6698857"
"H01037780"	"180565416"
"H00359293"	"2231100"
"H00364872"	"42239252"
"H00151504"	"4698469"
"H00118670"	"169293444"
"H00806807"	"179359852"
"H00026807"	"1563854"
"H00435088"	"61703478"
"H00898502"	"42504236"
"H00032589"	"180465302"
"H00866766"	"94369307"
"H00421054"	"152542142"
"H00435093"	"4689705"
"H00944920"	"1333693330"
"H00500685"	"169140100"
"H00015647"	"1469017"
"H00864535"	"179651653"
"H00021261"	"2519158"
"H00348224"	"1185471318"
"H00431453"	"41922150"
"H00029997"	"2381006"
"H00434934"	"2111746"
"H00032694"	"358831"
"H00434925"	"6247856"
"H00323489"	"2538014"
"H00116764"	"2021779"
"H00503088"	"1078730526"
"H00698699"	"2253948"
"H00126548"	"2749957"
"H00320881"	"5692564"
"H00965542"	"40964913"
"H00771883"	"4052379"
"H00128297"	"2256681"
"H00839192"	"5366673"
"H00169377"	"1992047188"
"H00599186"	"4522759"
"H00604876"	"180077160"
"H00581138"	"50945041"
"H00113861"	"3249158"
"H00179632"	"2261712"
"H00963901"	"1191325464"
"H01037534"	"191969628"
"H00437146"	"179628641"
"H00773638"	"62209637"
"H00323471"	"41914006"
"H00015667"	"329193"
"H00116776"	"939821"
"H00908149"	"6130765"
"H00906191"	"941741"
"H00792956"	"700400201"
"H00327313"	"6098382"
"H00841883"	"180247867"
"H00969416"	"2021352"
"H00724405"	"6867548"
"H00906744"	"4792900"
"H00525092"	"111722196"
"H01002667"	"750446087"
"H00577403"	"41897515"
"H00179616"	"4133578"
"H00133890"	"477158"
"H00128307"	"6080671"
"H00434930"	"63241512"
"H00359442"	"180544511"
"H00763207"	"4989002"
"H01043602"	"179683403"
"H00608356"	"162656121"
"H00383974"	"179746984"
"H00135823"	"4476640"
"H00979834"	"179645950"
"H00981840"	"6974936"
"H00157348"	"671178788"
"H00122247"	"1067211455"
"H00514060"	"180094186"
"H00649869"	"2733981"
"H00944913"	"166174133"
"H00280238"	"180082371"
"H00015618"	"2523543"
"H00858924"	"1206251"
"H00339273"	"40605663"
"H00421052"	"4350476"
"H00026770"	"2473722"
"H00133764"	"2599324"
"H00873560"	"50720778"
"H00991972"	"2243850"
"H00859594"	"180569633"
"H00521690"	"2610916"
"H00216286"	"180587943"
"H00546015"	"42603186"
"H00648448"	"2844004"
"H00111768"	"94996257"
"H00383996"	"179977692"
"H00130379"	"40612285"
"H00466420"	"181026412"
"H00522097"	"3310567"
"H00289388"	"40701230"
"H00508689"	"180593717"
"H00026766"	"1535134"
"H00444308"	"179656482"
"H01023069"	"169175636"
"H00328995"	"177942339"
"H00250353"	"194922063"
"H00805524"	"179674185"
"H00958754"	"41406506"
"H00764936"	"1562553506"
"H00525054"	"2392678"
"H00311056"	"179696233"
"H00355092"	"191095936"
"H00873562"	"2260415"
"H00238756"	"101174107"
"H00417302"	"626033"
"H00585163"	"181331790"
"H00026693"	"2410508"
"H00967379"	"177421951"
"H00898475"	"1250678"
"H00992927"	"2243457"
"H00191427"	"5206618"
"H00947632"	"41795213"
"H00498044"	"1256653"
"H00771420"	"655211999"
"H01036065"	"72410449"
"H00498016"	"80545040"
"H00711381"	"953109"
"H00136084"	"961071"
"H00541082"	"1549772663"
"H01042945"	"6289801"
"H00386154"	"93892453"
"H00320624"	"2254242"
"H00446385"	"41564297"
"H00133715"	"41189871"
"H00018333"	"243161"
"H00169231"	"73968446"
"H00522065"	"180726767"
"H00262014"	"190837036"
"H00750382"	"2022004"
"H00599777"	"4152215"
"H00785256"	"4565941"
"H00421752"	"174924585"
"H00909769"	"951686"
"H00834442"	"41989381"
"H00638990"	"1275728"
"H00701100"	"81602447"
"H00567251"	"41850036"
"H01005047"	"6063927"
"H00151689"	"2021528"
"H00691798"	"6740064"
"H00944902"	"193650419"
"H00572787"	"921034307"
"H00015590"	"42298933"
"H00525034"	"190888609"
"H00571206"	"97447187"
"H00567713"	"40561126"
"H00250052"	"177532447"
"H00315943"	"4306168"
"H00567190"	"41023183"
"H00062866"	"158700506"
"H00170482"	"179625490"
"H01027446"	"6368705"
"H00922896"	"40766644"
"H00760846"	"4622687"
"H00348651"	"5476148"
"H00712717"	"1059995634"
"H01004389"	"82538163"
"H01044506"	"953006"
"H00012442"	"182038833"
"H00707191"	"82415429"
"H00513213"	"2557201"
"H01004003"	"5654163"
"H00695452"	"1194682"
"H00348650"	"6307102"
"H00190393"	"951713"
"H00895277"	"2292434"
"H00294360"	"2229558"
"H00750045"	"2021991"
"H00265092"	"189939725"
"H00189748"	"1272310"
"H00058868"	"179749604"
"H00699485"	"2253933"
"H00015316"	"350403"
"H00951576"	"74387747"
"H00829346"	"51469390"
"H00268384"	"4722666"
"H00776443"	"1064102938"
"H00344394"	"1272091"
"H00753969"	"2725437"
"H00850132"	"180561018"
"H01051656"	"1698153349"
"H00408758"	"2259147"
"H00277579"	"160008325"
"H00960298"	"41907389"
"H00105123"	"6952712"
"H00041605"	"89171194"
"H00076341"	"1150067902"
"H00015225"	"327762"
"H00859299"	"51010871"
"H00657550"	"42078800"
"H00726302"	"789966677"
"H00542901"	"5590958"
"H00090497"	"502356217"
"H00355015"	"5280511"
"H00366081"	"178774999"
"H01011449"	"1481057733"
"H01036079"	"193825290"
"H00784314"	"5408198"
"H00992914"	"2243489"
"H00712802"	"2568518"
"H00909719"	"182060418"
"H00133517"	"1438644"
"H00291806"	"6909273"
"H00661848"	"2375902"
"H00498032"	"6017261"
"H00107434"	"2031197"
"H01021467"	"5460810"
"H00041666"	"1295917"
"H00521878"	"2599173"
"H00756151"	"195084022"
"H00573587"	"6484541"
"H00276432"	"1221198"
"H00464816"	"2020130"
"H00724434"	"2246084"
"H00468833"	"1473530"
"H00118506"	"589264"
"H00724291"	"77129377"
"H00722345"	"1257899"
"H00043168"	"165293908"
"H00517349"	"192272628"
"H00179569"	"177758715"
"H00142892"	"179415673"
"H00360971"	"2259442"
"H00898058"	"42359929"
"H00498019"	"5762306"
"H00498027"	"1256489"
"H00827596"	"5883847"
"H00305098"	"6853023"
"H00595657"	"2293667"
"H00464193"	"2020052"
"H00343881"	"156768940"
"H00357222"	"2275825"
"H00639090"	"2488794"
"H00789645"	"2293367"
"H00043170"	"1293497"
"H01029565"	"6829027"
"H00692430"	"2147520"
"H00763060"	"1096699780"
"H00128528"	"96423071"
"H00740037"	"1284863"
"H00606680"	"2145923"
"H00735806"	"2712938"
"H00722347"	"1258160"
"H00869267"	"2140686"
"H00969207"	"194602746"
"H00397199"	"164357313"
"H00133532"	"2459472"
"H00026630"	"1434395"
"H00296229"	"40211278"
"H00363866"	"2256471"
"H00634781"	"152354128"
"H00496994"	"749370378"
"H00997132"	"2242890"
"H00453974"	"1435940451"
"H01005049"	"69721298"
"H00012070"	"352478"
"H00363885"	"2256294"
"H00728856"	"638990380"
"H00042003"	"915194"
"H00113904"	"1865898"
"H00126038"	"2260072"
"H00285166"	"2229563"
"H00606712"	"6701595"
"H00516231"	"2006847"
"H00444933"	"2182306"
"H00113663"	"1053672"
"H00606588"	"5581448"
"H00782448"	"2211113"
"H00213043"	"194524502"
"H00805739"	"6212171"
"H00421805"	"1247064"
"H00249789"	"6174731"
"H00950202"	"3305391"
"H00742651"	"6045706"
"H00323424"	"45284"
"H00755336"	"2022837"
"H00858945"	"1205436"
"H00726243"	"2652350"
"H00548368"	"217446"
"H00607346"	"69976628"
"H00261137"	"193176630"
"H00599244"	"2439834"
"H00172948"	"2387025"
"H00155711"	"2245765"
"H00808258"	"4843560"
"H00348115"	"1429474"
"H00921860"	"939141"
"H00042005"	"1289562"
"H00424506"	"544564113"
"H00750064"	"4427388"
"H00960609"	"2021324"
"H00461753"	"1734768393"
"H01025246"	"42109130"
"H01011446"	"2134962"
"H00118052"	"1531377"
"H00684410"	"2085910"
"H00539310"	"1854971030"
"H00361364"	"4110477"
"H01020468"	"2287475"
"H00722463"	"700067939"
"H00827584"	"2261907"
"H00495891"	"1262689"
"H00714250"	"2200476"
"H00521516"	"187575752"
"H00520832"	"2006662"
"H00738395"	"50799563"
"H00655230"	"2202417"
"H00191709"	"2136922"
"H00690205"	"2605417"
"H00742964"	"1459413"
"H00908667"	"94721810"
"H00921677"	"3287978"
"H00403687"	"5294710"
"H00787106"	"1474955"
"H00384913"	"2468563"
"H00678011"	"79237024"
"H00019587"	"2164128"
"H01015893"	"5646149"
"H00724289"	"163026072"
"H00463019"	"4418150"
"H00066373"	"2483829"
"H00531578"	"1156331572"
"H00252882"	"6464114"
"H00337884"	"175346464"
"H00905860"	"6428201"
"H00992897"	"896743797"
"H00294434"	"4866254"
"H00186009"	"2567949"
"H00185718"	"494506"
"H01031665"	"1543722"
"H00810074"	"6213041"
"H00985463"	"2255081"
"H00201941"	"2258506"
"H00247880"	"6387440"
"H00207185"	"6781160"
"H00305021"	"40792730"
"H01036075"	"192773253"
"H01044609"	"6986190"
"H00708497"	"4324354"
"H01028425"	"3269917"
"H00148713"	"157858231"
"H00742963"	"1403005"
"H01042657"	"6036862"
"H00740438"	"1500917"
"H00128212"	"2256686"
"H00631853"	"4638305"
"H00804975"	"2267785"
"H00133219"	"192706171"
"H00548296"	"2605288"
"H00959631"	"2165110"
"H00172232"	"5831916"
"H00871065"	"1928061191"
"H00925308"	"6430600"
"H00978048"	"4838469"
"H00872247"	"4344321"
"H00372761"	"181429956"
"H00712870"	"2142983"
"H00448220"	"2828115"
"H00974937"	"1505188"
"H00018016"	"6260486"
"H00810060"	"4330667"
"H00363831"	"67299343"
"H00247132"	"6796546"
"H00633526"	"5307467"
"H00793513"	"2279299"
"H00597191"	"995645964"
"H00774749"	"157683856"
"H00260377"	"195194201"
"H01017950"	"6605888"
"H00857633"	"51636819"
"H00677442"	"66879124"
"H00992904"	"64761544"
"H00520931"	"4911225"
"H00133212"	"2427144"
"H00100064"	"1920833781"
"H00129098"	"2386689"
"H00411921"	"1452526"
"H00960120"	"4620239"
"H01042447"	"2200998"
"H00133177"	"2373209"
"H00371685"	"2255745"
"H00690847"	"4464006"
"H00526505"	"1534945315"
"H00742778"	"5899565"
"H00968740"	"2557510"
"H00655712"	"1568765"
"H00521883"	"2611112"
"H00261373"	"195194338"
"H00259597"	"623798414"
"H00476068"	"6715128"
"H00705098"	"5418455"
"H00255655"	"2011880"
"H00284817"	"2229650"
"H00744119"	"1442845"
"H00633993"	"6412697"
"H00711372"	"2142991"
"H00245890"	"5543076"
"H00318402"	"191133275"
"H01042980"	"2142566"
"H00255927"	"6883024"
"H00796473"	"4662874"
"H00748993"	"6815602"
"H00262123"	"6055425"
"H00721155"	"5579347"
"H00363841"	"2256349"
"H00675547"	"653828330"
"H01023310"	"2374470"
"H00810021"	"4297877"
"H00407557"	"4678952"
"H00152254"	"2475853"
"H00165655"	"4409171"
"H00784307"	"2022101"
"H00898374"	"2476954"
"H00810057"	"2146861"
"H00831026"	"5921951"
"H00241554"	"4309007"
"H00245700"	"2285759"
"H00012312"	"68979677"
"H00260946"	"1982191445"
"H00026542"	"4232044"
"H00015076"	"1391675829"
"H00928776"	"2506476"
"H00919385"	"5852275"
"H00321346"	"5725793"
"H00286710"	"1408531"
"H00690843"	"2147843"
"H00809972"	"155996978"
"H00258319"	"4096935"
"H00099965"	"1615166593"
"H00755500"	"5122446"
"H00985592"	"2739342"
"H00421748"	"2488354"
"H00872828"	"4419207"
"H00152141"	"4864212"
"H01023311"	"175492369"
"H00020299"	"2390282"
"H00611681"	"1543076"
"H01011456"	"81784551"
"H00955916"	"2498426"
"H00026535"	"2365936"
"H00111087"	"4176057"
"H00653854"	"4847875"
"H00752756"	"5820624"
"H00140294"	"1281892"
"H00194450"	"4232066"
"H00548184"	"5848951"
"H00805923"	"6397336"
"H00616998"	"3260419"
"H00363834"	"4992781"
"H00371211"	"195016919"
"H00230146"	"164634709"
"H00369749"	"4249636"
"H00245680"	"2285709"
"H00898273"	"5191002"
"H00015050"	"632684465"
"H00435888"	"5341287"
"H00028969"	"6314110"
"H01029487"	"5478404"
"H00531326"	"5167215"
"H00502051"	"5437629"
"H00258958"	"40154624"
"H00802209"	"4650111"
"H00548173"	"5232087"
"H00133157"	"2454427"
"H00524768"	"5228057"
"H00933735"	"6530648"
"H00655688"	"6725495"
"H00068116"	"1880435"
"H01051202"	"194781970"
"H00179134"	"40381276"
"H00026454"	"2504164"
"H00447510"	"4170386"
"H00113878"	"6192191"
"H00348332"	"6455461"
"H00690664"	"2601967"
"H00163971"	"6725390"
"H00631889"	"4304127"
"H00371663"	"4843912"
"H01023281"	"184769000"
"H00804494"	"5744498"
"H00436903"	"2232970"
"H01014414"	"1182680202"
"H00323896"	"4980091"
"H00026498"	"3245799"
"H00261427"	"195885629"
"H00133025"	"1314257020"
"H00311832"	"6431258"
"H00760178"	"4109301"
"H00606820"	"4600824"
"H00172841"	"2563411"
"H00957664"	"6673946"
"H00278833"	"6216750"
"H00606827"	"194040076"
"H00355105"	"4344280"
"H00958837"	"5029140"
"H00212783"	"6401604"
"H00163262"	"4207338"
"H00286706"	"1408638"
"H00506795"	"1446852"
"H00261172"	"1669094415"
"H00717828"	"4476044"
"H00403256"	"6684340"
"H00484668"	"191230380"
"H00168806"	"4675518"
"H00809034"	"5480960"
"H00285238"	"40778355"
"H00358371"	"4879085"
"H00985698"	"191611941"
"H00175731"	"6758332"
"H00606835"	"4934369"
"H00267304"	"4348486"
"H01011452"	"2464489"
"H00420150"	"2573781"
"H00800347"	"6033761"
"H00334895"	"4445808"
"H00958682"	"2528814"
"H00468914"	"195903808"
"H00128469"	"52694685"
"H00614762"	"6633654"
"H00132910"	"40698566"
"H00524677"	"5579896"
"H00132967"	"2600914"
"H00304710"	"5566625"
"H00387741"	"4060842"
"H00844936"	"6181639"
"H00132962"	"91951914"
"H00510964"	"5064482"
"H00309967"	"4505268"
"H01015878"	"6038567"
"H01027436"	"4976320"
"H01021717"	"4044607"
"H01013493"	"6796594"
"H00412389"	"6227138"
"H00989098"	"6818201"
"H00330412"	"4268533"
"H00992016"	"2301372"
"H00204409"	"4834447"
"H00443581"	"6060814"
"H00677982"	"52664074"
"H01014281"	"2371613"
"H00632598"	"4421564"
"H00928744"	"1659669077"
"H00410884"	"5398326"
"H00115966"	"164183406"
"H00390041"	"1971822780"
"H00058447"	"2659655"
"H00679578"	"2600395"
"H00182096"	"2302790"
"H00130819"	"1491598"
"H00952758"	"1560937347"
"H00711356"	"2805328"
"H00403319"	"5048082"
"H00890530"	"42124287"
"H00158133"	"4877554"
"H00607187"	"2437480"
"H00229071"	"2292086"
"H00237386"	"2431599"
"H00944074"	"4469318"
"H00382476"	"153634536"
"H01016758"	"184556575"
"H01017691"	"5091289"
"H00553521"	"179648781"
"H00713079"	"5401263"
"H00128461"	"5164238"
"H00988067"	"6141790"
"H00874353"	"104240942"
"H00655682"	"6495833"
"H00767927"	"1160069169"
"H00959572"	"2540147"
"H00547203"	"189843579"
"H00712673"	"4231221"
"H00545116"	"5698682"
"H00383458"	"6926677"
"H00014837"	"41458757"
"H00261560"	"181308035"
"H00328986"	"181424362"
"H00979410"	"4500270"
"H00131060"	"89653086"
"H00472173"	"5965041"
"H00619578"	"6407797"
"H00799594"	"4201766"
"H00898186"	"5173668"
"H00011962"	"194925333"
"H00326773"	"42470601"
"H00852909"	"4484056"
"H00193696"	"165641529"
"H00990558"	"3277349"
"H00797963"	"42659327"
"H00410688"	"40276629"
"H00652316"	"42357794"
"H00467794"	"42881208"
"H00649312"	"41723924"
"H00613783"	"4148465"
"H00413911"	"50511299"
"H00245921"	"825779604"
"H00974801"	"5665506"
"H01023256"	"41144579"
"H00634693"	"5489825"
"H00405598"	"6012221"
"H00295971"	"4572006"
"H00204307"	"40328267"
"H00698199"	"6045626"
"H00136456"	"181190352"
"H00857920"	"191363295"
"H00187020"	"2290255"
"H00172737"	"192519601"
"H00737359"	"40142700"
"H01030657"	"2156433"
"H00919379"	"4535141"
"H00831559"	"4436201"
"H00736399"	"184349313"
"H00469205"	"1015252282"
"H00126557"	"263565"
"H00553600"	"179439801"
"H01037781"	"180645358"
"H01023245"	"191158733"
"H00043308"	"41679801"
"H00732656"	"181481618"
"H00912376"	"180668151"
"H00970464"	"41596424"
